votation,date,positionnement_politique_oui,district,Communes,code_ofs,Electeurs_inscrits,Bulletins_rentres,Blancs,Nuls,Valables,OUI,OUI_perc,NON,NON_perc,particip_perc
salaire_min_legis_sub,14.06.26,gauche,Morges,Saint-Oyens,5436,286,183,6,0,166,64,38.55%,102,61.45%,63.99%
salaire_min_legis,14.06.26,gauche,Morges,Saint-Prex,5646,3034,1773,25,2,1662,686,41.28%,976,58.72%,58.44%
salaire_min_legis_cp,14.06.26,droite,Morges,Saint-Prex,5646,3034,1773,42,2,1645,930,56.53%,715,43.47%,58.44%
salaire_min_legis_sub,14.06.26,gauche,Morges,Saint-Prex,5646,3034,1773,60,2,1627,648,39.83%,979,60.17%,58.44%
salaire_min_legis,14.06.26,gauche,Morges,Saubraz,5437,258,139,0,3,132,67,50.76%,65,49.24%,53.88%
salaire_min_legis_cp,14.06.26,droite,Morges,Saubraz,5437,258,139,1,3,131,64,48.85%,67,51.15%,53.88%
salaire_min_legis_sub,14.06.26,gauche,Morges,Saubraz,5437,258,139,7,3,125,57,45.60%,68,54.40%,53.88%
salaire_min_legis,14.06.26,gauche,Morges,Senarclens,5499,330,185,3,0,178,60,33.71%,118,66.29%,56.06%
salaire_min_legis_cp,14.06.26,droite,Morges,Senarclens,5499,330,185,4,0,177,111,62.71%,66,37.29%,56.06%
salaire_min_legis_sub,14.06.26,gauche,Morges,Senarclens,5499,330,185,10,0,171,59,34.50%,112,65.50%,56.06%
salaire_min_legis,14.06.26,gauche,Morges,Tolochenaz,5649,1302,613,3,5,568,258,45.42%,310,54.58%,47.08%
salaire_min_legis_cp,14.06.26,droite,Morges,Tolochenaz,5649,1302,613,6,5,565,289,51.15%,276,48.85%,47.08%
salaire_min_legis_sub,14.06.26,gauche,Morges,Tolochenaz,5649,1302,613,28,5,543,241,44.38%,302,55.62%,47.08%
salaire_min_legis,14.06.26,gauche,Morges,Vaux-sur-Morges,5650,128,99,2,0,91,41,45.05%,50,54.95%,77.34%
salaire_min_legis_cp,14.06.26,droite,Morges,Vaux-sur-Morges,5650,128,99,1,0,92,54,58.70%,38,41.30%,77.34%
salaire_min_legis_sub,14.06.26,gauche,Morges,Vaux-sur-Morges,5650,128,99,2,0,91,39,42.86%,52,57.14%,77.34%
salaire_min_legis,14.06.26,gauche,Morges,Villars-sous-Yens,5652,383,243,3,0,240,115,47.92%,125,52.08%,63.45%
salaire_min_legis_cp,14.06.26,droite,Morges,Villars-sous-Yens,5652,383,243,5,0,238,123,51.68%,115,48.32%,63.45%
salaire_min_legis_sub,14.06.26,gauche,Morges,Villars-sous-Yens,5652,383,243,11,0,232,104,44.83%,128,55.17%,63.45%
salaire_min_legis,14.06.26,gauche,Morges,Vufflens-le-Château,5653,573,377,3,3,357,114,31.93%,243,68.07%,65.79%
salaire_min_legis_cp,14.06.26,droite,Morges,Vufflens-le-Château,5653,573,377,4,3,356,219,61.52%,137,38.48%,65.79%
salaire_min_legis_sub,14.06.26,gauche,Morges,Vufflens-le-Château,5653,573,377,12,3,348,107,30.75%,241,69.25%,65.79%
salaire_min_legis,14.06.26,gauche,Morges,Vullierens,5654,357,207,13,0,194,66,34.02%,128,65.98%,57.98%
salaire_min_legis_cp,14.06.26,droite,Morges,Vullierens,5654,357,207,6,0,201,123,61.19%,78,38.81%,57.98%
salaire_min_legis_sub,14.06.26,gauche,Morges,Vullierens,5654,357,207,19,0,188,64,34.04%,124,65.96%,57.98%
salaire_min_legis,14.06.26,gauche,Morges,Yens,5655,884,540,26,0,514,176,34.24%,338,65.76%,61.09%
salaire_min_legis_cp,14.06.26,droite,Morges,Yens,5655,884,540,30,0,510,276,54.12%,234,45.88%,61.09%
salaire_min_legis_sub,14.06.26,gauche,Morges,Yens,5655,884,540,39,0,501,170,33.93%,331,66.07%,61.09%
salaire_min_legis,14.06.26,gauche,Nyon,Arnex-sur-Nyon,5701,178,88,0,0,86,27,31.40%,59,68.60%,49.44%
salaire_min_legis_cp,14.06.26,droite,Nyon,Arnex-sur-Nyon,5701,178,88,2,0,84,62,73.81%,22,26.19%,49.44%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Arnex-sur-Nyon,5701,178,88,2,0,84,23,27.38%,61,72.62%,49.44%
salaire_min_legis,14.06.26,gauche,Nyon,Arzier - Le Muids,5702,1708,1071,21,0,968,378,39.05%,590,60.95%,62.70%
salaire_min_legis_cp,14.06.26,droite,Nyon,Arzier - Le Muids,5702,1708,1071,14,0,975,554,56.82%,421,43.18%,62.70%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Arzier - Le Muids,5702,1708,1071,46,0,943,354,37.54%,589,62.46%,62.70%
salaire_min_legis,14.06.26,gauche,Nyon,Bassins,5703,878,539,11,0,494,211,42.71%,283,57.29%,61.39%
salaire_min_legis_cp,14.06.26,droite,Nyon,Bassins,5703,878,539,10,0,495,282,56.97%,213,43.03%,61.39%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Bassins,5703,878,539,19,0,486,196,40.33%,290,59.67%,61.39%
salaire_min_legis,14.06.26,gauche,Nyon,Begnins,5704,1220,674,22,4,648,263,40.59%,385,59.41%,55.25%
salaire_min_legis_cp,14.06.26,droite,Nyon,Begnins,5704,1220,674,22,4,648,369,56.94%,279,43.06%,55.25%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Begnins,5704,1220,674,32,4,638,258,40.44%,380,59.56%,55.25%
salaire_min_legis,14.06.26,gauche,Nyon,Bogis-Bossey,5705,493,305,1,0,298,117,39.26%,181,60.74%,61.87%
salaire_min_legis_cp,14.06.26,droite,Nyon,Bogis-Bossey,5705,493,305,2,0,297,172,57.91%,125,42.09%,61.87%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Bogis-Bossey,5705,493,305,6,0,293,98,33.45%,195,66.55%,61.87%
salaire_min_legis,14.06.26,gauche,Nyon,Borex,5706,710,423,2,0,416,187,44.95%,229,55.05%,59.58%
salaire_min_legis_cp,14.06.26,droite,Nyon,Borex,5706,710,423,7,0,411,224,54.50%,187,45.50%,59.58%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Borex,5706,710,423,8,0,410,178,43.41%,232,56.59%,59.58%
salaire_min_legis,14.06.26,gauche,Nyon,Bursinel,5852,313,195,5,16,172,65,37.79%,107,62.21%,62.30%
salaire_min_legis_cp,14.06.26,droite,Nyon,Bursinel,5852,313,195,5,16,172,109,63.37%,63,36.63%,62.30%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Bursinel,5852,313,195,6,16,171,56,32.75%,115,67.25%,62.30%
salaire_min_legis,14.06.26,gauche,Nyon,Bursins,5853,493,295,5,0,289,116,40.14%,173,59.86%,59.84%
salaire_min_legis_cp,14.06.26,droite,Nyon,Bursins,5853,493,295,5,0,289,175,60.55%,114,39.45%,59.84%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Bursins,5853,493,295,18,0,276,105,38.04%,171,61.96%,59.84%
salaire_min_legis,14.06.26,gauche,Nyon,Burtigny,5854,254,151,3,0,144,54,37.50%,90,62.50%,59.45%
salaire_min_legis_cp,14.06.26,droite,Nyon,Burtigny,5854,254,151,0,0,147,95,64.63%,52,35.37%,59.45%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Burtigny,5854,254,151,6,0,141,48,34.04%,93,65.96%,59.45%
salaire_min_legis,14.06.26,gauche,Nyon,Chavannes-de-Bogis,5707,668,354,2,5,332,106,31.93%,226,68.07%,52.99%
salaire_min_legis_cp,14.06.26,droite,Nyon,Chavannes-de-Bogis,5707,668,354,6,5,328,217,66.16%,111,33.84%,52.99%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Chavannes-de-Bogis,5707,668,354,16,5,318,101,31.76%,217,68.24%,52.99%
salaire_min_legis,14.06.26,gauche,Nyon,Chavannes-des-Bois,5708,488,302,3,1,286,95,33.22%,191,66.78%,61.89%
salaire_min_legis_cp,14.06.26,droite,Nyon,Chavannes-des-Bois,5708,488,302,5,1,284,175,61.62%,109,38.38%,61.89%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Chavannes-des-Bois,5708,488,302,12,1,277,87,31.41%,190,68.59%,61.89%
salaire_min_legis,14.06.26,gauche,Nyon,Chéserex,5709,781,497,9,1,458,154,33.62%,304,66.38%,63.64%
salaire_min_legis_cp,14.06.26,droite,Nyon,Chéserex,5709,781,497,8,1,459,254,55.34%,205,44.66%,63.64%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Chéserex,5709,781,497,22,1,445,148,33.26%,297,66.74%,63.64%
salaire_min_legis,14.06.26,gauche,Nyon,Coinsins,5710,317,182,3,0,170,65,38.24%,105,61.76%,57.41%
salaire_min_legis_cp,14.06.26,droite,Nyon,Coinsins,5710,317,182,4,0,169,109,64.50%,60,35.50%,57.41%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Coinsins,5710,317,182,6,0,167,61,36.53%,106,63.47%,57.41%
salaire_min_legis,14.06.26,gauche,Nyon,Commugny,5711,1468,884,6,0,855,306,35.79%,549,64.21%,60.22%
salaire_min_legis_cp,14.06.26,droite,Nyon,Commugny,5711,1468,884,18,0,843,518,61.45%,325,38.55%,60.22%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Commugny,5711,1468,884,40,0,821,276,33.62%,545,66.38%,60.22%
salaire_min_legis,14.06.26,gauche,Nyon,Coppet,5712,2056,1025,15,1,959,337,35.14%,622,64.86%,49.85%
salaire_min_legis_cp,14.06.26,droite,Nyon,Coppet,5712,2056,1025,18,1,956,579,60.56%,377,39.44%,49.85%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Coppet,5712,2056,1025,30,1,944,313,33.16%,631,66.84%,49.85%
salaire_min_legis,14.06.26,gauche,Nyon,Crans,5713,1360,847,20,1,826,275,33.29%,551,66.71%,62.28%
salaire_min_legis_cp,14.06.26,droite,Nyon,Crans,5713,1360,847,24,1,822,496,60.34%,326,39.66%,62.28%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Crans,5713,1360,847,20,1,826,324,39.23%,502,60.77%,62.28%
salaire_min_legis,14.06.26,gauche,Nyon,Crassier,5714,757,438,2,0,424,189,44.58%,235,55.42%,57.86%
salaire_min_legis_cp,14.06.26,droite,Nyon,Crassier,5714,757,438,8,0,418,232,55.50%,186,44.50%,57.86%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Crassier,5714,757,438,11,0,415,164,39.52%,251,60.48%,57.86%
salaire_min_legis,14.06.26,gauche,Nyon,Duillier,5715,695,424,4,0,410,158,38.54%,252,61.46%,61.01%
salaire_min_legis_cp,14.06.26,droite,Nyon,Duillier,5715,695,424,8,0,406,248,61.08%,158,38.92%,61.01%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Duillier,5715,695,424,8,0,406,248,61.08%,158,38.92%,61.01%
salaire_min_legis,14.06.26,gauche,Nyon,Dully,5855,367,223,1,0,218,63,28.90%,155,71.10%,60.76%
salaire_min_legis_cp,14.06.26,droite,Nyon,Dully,5855,367,223,0,0,219,139,63.47%,80,36.53%,60.76%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Dully,5855,367,223,11,0,208,55,26.44%,153,73.56%,60.76%
salaire_min_legis,14.06.26,gauche,Nyon,Essertines-sur-Rolle,5856,436,287,9,0,278,102,36.69%,176,63.31%,65.83%
salaire_min_legis_cp,14.06.26,droite,Nyon,Essertines-sur-Rolle,5856,436,287,11,0,276,168,60.87%,108,39.13%,65.83%
salaire_min_legis_sub,14.06.26,gauche,Nyon,Essertines-sur-Rolle,5856,436,287,14,0,273,86,31.50%,187,68.50%,65.83%
